direct_competitor_count_500m,direct_competitor_count_1km,related_fitness_count_1km,source_index
6,25,50,7352
8,15,31,7353
9,24,44,7354
6,17,36,7355
7,11,25,7356
7,21,41,7357
1,9,23,7358
8,11,25,7359
5,17,37,7360
4,6,10,7361
5,17,36,7362
8,15,31,7363
6,15,33,7364
2,6,11,7365
6,19,42,7366
6,20,43,7367
5,6,11,7368
7,24,48,7369
4,16,34,7370
0,4,8,7371
9,23,44,7372
8,10,24,7373
7,15,33,7374
11,26,48,7375
2,5,9,7376
2,13,28,7377
6,18,37,7378
1,9,23,7380
9,15,34,7381
11,23,43,7382
8,10,24,7383
3,11,26,7384
4,16,33,7385
7,18,38,7386
8,15,33,7387
5,10,25,7388
5,17,37,7389
0,5,9,7390
2,7,16,7391
0,4,8,7392
8,10,24,7393
4,6,10,7394
8,11,25,7395
7,15,33,7396
7,22,45,7397
8,15,32,7398
12,17,33,7399
7,18,33,7400
4,4,10,7401
14,18,35,7402
2,4,9,7403
12,18,35,7404
9,22,34,7405
14,17,34,7406
2,4,9,7407
12,17,34,7408
4,4,10,7409
14,30,45,7410
12,18,35,7411
6,21,29,7412
1,4,12,7413
15,25,34,7414
11,25,38,7415
7,18,32,7416
12,18,35,7417
14,18,35,7418
10,17,33,7419
12,18,35,7420
8,27,40,7421
13,25,34,7422
9,18,34,7423
12,18,35,7424
8,19,24,7425
12,18,35,7426
14,25,34,7427
10,18,35,7430
11,24,33,7431
15,17,33,7432
2,13,28,7434
4,10,22,7435
12,18,35,7436
16,30,45,7437
11,26,39,7438
4,4,10,7439
12,18,35,7440
12,18,35,7441
15,26,39,7442
16,28,39,7443
7,18,33,7444
14,18,35,7445
0,2,9,7446
3,6,17,7447
1,11,28,7448
6,7,14,7449
3,7,18,7450
3,6,13,7451
3,8,21,7452
6,7,14,7453
1,1,4,7454
4,9,22,7455
4,6,13,7456
0,1,3,7457
0,6,15,7458
3,7,15,7459
5,9,22,7460
5,7,19,7461
5,7,14,7462
5,7,14,7463
1,6,12,7464
5,7,19,7465
5,11,28,7466
1,1,4,7467
1,1,4,7468
6,7,15,7469
1,6,12,7470
1,6,13,7471
4,6,13,7472
1,1,4,7473
0,0,5,7474
0,1,5,7475
3,6,17,7476
4,10,21,7477
42,77,136,7478
0,14,34,7479
7,33,62,7480
26,73,131,7481
36,77,133,7482
35,77,135,7483
32,73,128,7484
11,25,48,7485
24,72,127,7486
43,75,132,7487
32,81,140,7488
5,18,46,7489
41,76,135,7490
12,29,65,7491
18,55,102,7492
4,21,49,7493
16,67,114,7494
13,36,67,7495
34,76,134,7496
2,12,38,7497
9,16,40,7498
39,77,136,7499
11,24,47,7500
21,53,94,7501
9,25,50,7502
20,56,104,7503
3,7,15,7504
39,77,136,7505
8,62,109,7506
6,60,106,7507
37,80,139,7508
47,76,133,7509
24,62,109,7510
23,71,124,7511
4,14,40,7513
4,13,35,7514
9,19,44,7515
3,16,35,7516
9,18,42,7517
2,14,37,7518
12,35,63,7519
34,74,130,7520
8,28,64,7521
41,76,135,7522
6,9,24,7523
32,73,128,7524
16,31,47,7525
34,75,132,7526
24,62,112,7527
3,16,44,7528
12,24,50,7529
15,62,100,7530
10,19,43,7531
16,61,111,7532
25,70,125,7533
6,36,66,7534
36,74,133,7535
14,17,36,7536
41,79,135,7537
26,72,129,7538
39,77,136,7539
4,25,49,7540
30,72,128,7541
35,80,135,7542
6,6,20,7543
14,58,106,7544
9,19,44,7545
28,74,128,7546
21,73,127,7547
19,56,104,7548
8,18,35,7549
11,17,33,7550
11,16,32,7551
11,16,33,7552
3,11,22,7553
0,14,34,7554
4,10,21,7555
4,10,21,7556
3,7,15,7557
11,23,47,7558
12,24,47,7559
4,22,44,7560
9,24,48,7561
10,35,55,7562
0,36,63,7563
47,76,136,7564
2,12,38,7565
42,76,135,7566
22,72,130,7567
17,60,106,7568
3,11,22,7569
5,10,29,7570
37,80,139,7571
28,74,128,7572
14,19,45,7573
3,9,19,7574
25,62,111,7575
25,62,111,7576
0,14,35,7577
42,77,136,7578
42,78,134,7579
7,17,41,7580
32,80,140,7581
11,21,46,7582
15,32,49,7583
14,18,41,7584
0,14,34,7585
14,17,36,7586
34,79,139,7587
11,17,33,7588
12,69,121,7589
28,74,128,7590
6,6,18,7591
6,10,29,7592
7,21,43,7593
16,29,42,7594
0,14,29,7595
14,58,106,7596
11,26,49,7597
23,69,123,7598
12,56,94,7599
11,15,31,7600
30,74,128,7601
10,19,43,7602
14,31,47,7603
2,15,33,7604
11,24,47,7605
7,33,62,7606
15,22,51,7607
3,14,38,7608
9,25,50,7609
5,14,38,7610
16,60,111,7611
2,23,53,7612
11,22,46,7613
33,72,130,7614
9,19,44,7615
8,63,108,7616
10,24,49,7617
32,77,135,7618
12,63,113,7619
46,77,133,7620
22,69,122,7621
26,63,114,7622
9,67,119,7623
11,20,38,7624
12,24,50,7625
42,77,136,7626
24,66,120,7627
30,74,128,7628
36,77,133,7629
7,18,43,7630
9,16,40,7631
43,78,136,7632
11,25,48,7633
11,19,43,7634
43,75,132,7635
25,58,106,7636
11,24,49,7637
11,16,33,7638
5,12,37,7639
41,78,137,7640
38,71,127,7641
13,36,67,7642
0,14,34,7643
29,70,126,7644
8,19,41,7645
2,10,18,7646
32,80,140,7647
14,33,51,7648
2,10,18,7649
33,81,142,7650
42,72,129,7651
7,17,39,7652
40,73,131,7653
8,31,70,7654
23,54,103,7655
3,11,22,7656
3,10,32,7657
30,74,130,7658
12,24,34,7659
7,33,64,7660
40,79,137,7661
4,9,21,7662
8,31,70,7663
38,78,135,7664
24,61,109,7665
38,79,137,7666
6,13,40,7667
12,21,44,7668
4,14,34,7669
0,10,16,7670
4,21,49,7671
2,18,38,7672
46,76,133,7673
39,72,130,7674
3,16,31,7675
36,72,128,7676
4,14,40,7677
8,18,35,7678
25,74,130,7679
11,22,45,7680
2,7,14,7681
24,56,104,7682
26,67,118,7683
23,66,117,7684
13,35,78,7685
8,63,108,7686
16,32,49,7687
3,16,37,7688
38,72,128,7689
15,31,47,7690
6,31,72,7691
11,17,34,7692
16,32,48,7693
5,24,49,7694
9,19,44,7695
3,18,39,7696
23,58,102,7697
13,46,75,7698
4,22,44,7699
13,56,98,7700
6,17,34,7701
8,30,68,7702
5,18,48,7703
11,23,47,7704
14,17,35,7705
12,64,114,7706
21,57,104,7707
3,16,37,7708
11,22,46,7709
19,68,120,7710
42,78,137,7711
3,10,22,7712
6,40,79,7713
10,17,39,7714
9,25,50,7715
22,73,131,7716
36,77,133,7717
39,78,136,7718
39,78,136,7719
5,12,34,7720
2,13,38,7721
11,18,42,7722
14,18,41,7723
8,23,46,7724
17,66,117,7725
28,70,125,7726
27,71,128,7727
6,13,37,7728
4,18,37,7729
14,17,36,7730
14,17,35,7731
4,11,21,7732
4,20,42,7733
2,18,38,7734
7,17,41,7735
11,20,45,7736
9,25,50,7737
14,32,49,7738
14,39,62,7739
12,49,79,7740
42,78,137,7741
48,77,136,7742
1,6,12,7743
9,63,107,7744
2,7,14,7745
9,19,44,7746
12,19,41,7747
4,18,37,7748
3,9,19,7749
21,74,123,7750
13,57,94,7751
30,74,128,7752
4,10,21,7753
3,7,19,7754
41,78,137,7755
40,78,137,7756
4,9,21,7757
46,77,135,7758
13,58,95,7759
16,67,121,7760
46,77,135,7761
20,53,95,7762
7,64,113,7763
16,66,117,7764
12,64,113,7765
24,70,125,7766
5,29,54,7767
7,18,41,7768
46,77,133,7769
34,71,126,7770
9,18,43,7771
5,21,49,7772
4,22,44,7773
3,21,48,7774
32,80,141,7775
10,38,72,7776
8,45,92,7777
17,33,78,7778
16,40,71,7779
14,28,69,7780
19,33,75,7781
12,42,87,7782
17,32,57,7783
8,27,63,7784
15,36,73,7785
10,38,72,7786
15,30,73,7787
11,44,84,7788
14,43,79,7789
11,40,72,7790
14,28,70,7791
11,35,71,7792
8,24,57,7793
7,44,79,7794
4,27,43,7795
7,17,39,7796
1,6,13,7797
0,20,31,7799
10,19,41,7800
20,36,78,7801
7,44,80,7802
1,5,11,7803
10,27,46,7804
14,43,79,7805
14,32,52,7806
9,51,84,7807
5,22,47,7808
9,35,71,7809
14,36,58,7810
9,28,61,7811
2,19,36,7812
2,7,17,7813
2,31,67,7814
20,34,77,7815
12,29,57,7816
3,21,46,7817
3,14,30,7818
3,23,49,7819
8,28,64,7820
3,17,37,7821
3,23,50,7822
13,30,54,7823
11,39,70,7824
4,28,44,7825
5,21,45,7826
8,24,57,7827
16,39,72,7828
8,19,41,7829
15,28,61,7830
16,35,55,7831
17,33,78,7832
15,30,52,7833
11,31,64,7834
9,35,71,7835
10,38,72,7836
12,42,87,7837
6,38,57,7838
15,30,73,7839
4,19,37,7840
15,30,73,7841
12,27,46,7842
11,23,55,7843
14,31,55,7844
14,24,60,7845
12,37,64,7846
4,20,42,7847
18,33,75,7848
2,31,67,7849
11,39,70,7850
12,44,80,7851
8,29,55,7852
15,33,70,7853
6,50,82,7854
9,48,89,7855
13,41,66,7856
15,36,62,7857
10,38,72,7858
5,23,44,7859
12,31,67,7860
10,36,85,7861
9,25,51,7862
5,26,50,7863
14,26,62,7864
18,34,58,7865
5,26,51,7866
12,34,61,7867
15,36,58,7868
18,30,51,7869
13,29,53,7870
12,26,45,7871
12,29,66,7872
16,41,87,7873
11,45,80,7874
12,29,66,7875
7,26,49,7876
2,8,20,7877
10,27,59,7878
15,29,61,7879
11,30,58,7880
4,25,45,7881
8,21,42,7882
10,50,83,7883
10,19,41,7884
15,36,67,7885
2,9,20,7886
6,28,57,7887
2,8,20,7888
2,22,49,7889
2,5,14,7890
14,29,62,7891
17,33,78,7892
12,44,78,7893
15,30,74,7894
1,12,27,7895
15,30,73,7896
6,22,48,7897
15,42,74,7898
11,44,83,7899
7,27,55,7900
16,35,55,7901
7,26,49,7902
12,22,48,7903
14,28,70,7904
4,27,43,7905
10,47,79,7906
11,31,64,7907
5,21,45,7908
14,26,63,7909
16,45,80,7910
12,41,73,7911
12,44,80,7912
8,29,55,7913
11,44,84,7914
12,44,89,7915
13,36,62,7916
17,29,49,7917
13,34,75,7918
10,26,62,7919
14,26,63,7920
11,31,64,7921
14,39,72,7922
8,28,53,7923
18,33,75,7924
10,31,64,7925
3,23,50,7926
11,38,77,7927
17,39,84,7928
16,35,55,7929
9,29,61,7930
14,43,79,7931
14,47,94,7932
10,47,79,7933
17,40,76,7934
8,28,62,7935
14,42,79,7936
14,42,79,7937
7,19,41,7938
13,41,78,7939
11,26,58,7940
13,31,55,7941
14,30,72,7942
8,44,84,7943
17,32,52,7944
11,38,77,7945
11,26,60,7946
15,30,74,7947
17,40,76,7948
15,38,65,7949
3,18,38,7950
15,38,85,7951
8,21,42,7952
14,28,60,7953
12,29,67,7954
13,31,55,7955
1,11,26,7956
13,39,84,7957
11,23,55,7958
16,32,57,7959
3,13,28,7960
10,20,48,7961
4,25,42,7962
4,25,42,7963
10,26,44,7964
20,34,77,7965
6,21,42,7966
9,25,59,7967
22,36,79,7968
0,3,9,7969
12,43,81,7970
0,7,11,7971
24,48,91,7972
22,48,96,7973
2,5,5,7974
12,43,81,7976
1,14,27,7977
4,11,23,7978
24,48,91,7979
4,5,10,7980
3,10,26,7981
3,15,27,7982
3,9,14,7983
18,29,48,7984
3,12,20,7985
17,25,45,7986
3,10,26,7987
3,11,22,7988
22,46,93,7989
6,43,79,7990
0,8,19,7991
5,16,38,7992
3,15,27,7993
4,15,26,7994
5,16,38,7995
22,47,89,7996
5,16,38,7997
2,2,4,7998
5,16,38,7999
6,13,21,8000
4,6,8,8001
22,45,92,8002
12,42,80,8003
4,11,23,8004
3,10,22,8005
15,41,79,8006
3,11,23,8007
4,9,13,8008
21,43,81,8009
12,37,73,8010
23,50,96,8011
4,6,8,8012
26,50,96,8013
6,22,35,8014
3,10,26,8015
18,38,77,8016
12,24,44,8017
22,45,93,8018
15,37,74,8019
22,47,89,8020
25,48,89,8021
5,29,59,8022
6,52,90,8023
23,47,91,8024
22,48,92,8025
0,1,4,8026
4,9,14,8027
8,35,67,8028
1,17,31,8029
26,44,84,8030
19,32,61,8031
3,6,14,8032
15,46,95,8033
22,49,90,8034
15,37,72,8035
2,5,7,8036
3,10,24,8037
19,25,46,8038
4,9,13,8039
1,7,9,8040
15,42,80,8041
6,22,35,8042
23,48,92,8043
1,5,8,8044
22,47,90,8045
22,48,86,8046
2,6,18,8047
4,6,8,8048
20,27,47,8049
5,16,38,8050
5,24,50,8051
4,40,63,8052
4,15,26,8053
0,8,19,8054
2,2,4,8055
4,6,9,8056
12,43,81,8057
23,53,105,8058
1,6,18,8059
3,12,20,8060
0,1,4,8061
20,27,49,8062
0,3,9,8063
3,30,48,8064
3,23,40,8065
8,35,67,8066
4,6,8,8067
4,6,8,8068
4,6,8,8069
4,9,14,8070
24,48,91,8071
15,29,54,8072
0,1,4,8073
0,1,4,8074
13,24,44,8075
4,34,55,8076
14,38,75,8077
4,5,10,8078
22,47,94,8079
3,7,12,8080
3,9,14,8081
2,6,20,8082
2,2,4,8083
3,12,23,8084
4,6,11,8085
1,27,44,8086
5,24,50,8087
5,24,50,8088
4,34,55,8089
23,48,91,8090
12,43,81,8091
24,48,91,8092
23,53,105,8093
31,43,86,8094
3,10,23,8095
2,2,4,8096
22,46,89,8097
5,11,20,8098
14,42,78,8099
4,15,26,8100
23,42,80,8101
5,38,68,8102
5,38,68,8103
2,2,4,8104
14,25,46,8105
28,49,92,8106
12,24,44,8107
23,47,90,8108
3,6,16,8109
4,8,14,8110
17,44,81,8111
23,48,93,8112
22,45,92,8113
19,26,46,8114
5,16,38,8115
24,48,91,8116
22,49,90,8117
15,42,81,8118
22,47,91,8119
5,16,38,8120
11,23,43,8121
6,13,21,8122
22,47,89,8123
22,47,89,8124
6,47,77,8125
5,7,9,8126
3,8,14,8127
22,50,89,8128
2,6,6,8129
21,52,102,8130
2,2,4,8131
3,11,22,8132
3,9,14,8133
22,50,89,8134
2,19,37,8135
21,47,88,8136
15,29,54,8137
4,12,20,8138
2,10,21,8139
6,10,17,8140
6,10,17,8141
30,32,58,8142
8,9,22,8143
22,31,57,8144
9,9,22,8145
5,15,29,8146
4,11,26,8147
12,13,26,8148
30,32,58,8149
30,32,58,8150
8,14,27,8151
30,32,57,8152
7,15,27,8153
1,3,6,8154
6,12,19,8155
3,13,25,8156
30,32,58,8157
30,32,57,8158
9,9,22,8159
8,10,29,8160
5,15,29,8161
4,13,25,8162
30,33,59,8163
6,10,29,8164
30,32,58,8165
9,15,29,8166
9,15,29,8167
7,14,27,8168
7,16,27,8169
1,2,5,8170
27,32,58,8171
0,2,6,8172
9,15,29,8174
4,10,21,8175
2,2,4,8176
2,4,8,8178
12,13,26,8179
9,15,29,8180
7,11,30,8181
8,10,24,8182
30,31,57,8183
8,9,22,8185
10,15,28,8186
30,31,58,8187
8,14,27,8188
6,10,29,8189
2,38,70,8190
2,2,4,8192
6,12,25,8193
7,15,26,8194
6,15,26,8195
6,12,32,8196
6,12,32,8197
9,15,29,8198
6,10,17,8199
0,6,22,8200
6,12,32,8201
9,9,22,8202
30,31,58,8203
8,12,32,8204
30,33,60,8205
30,32,58,8206
2,11,24,8207
8,10,29,8208
8,15,33,8209
4,11,26,8212
2,4,8,8213
2,3,8,8214
7,10,29,8215
0,2,7,8216
30,33,59,8217
30,32,57,8218
30,32,57,8219
1,3,6,8220
2,38,70,8221
30,32,58,8222
9,15,29,8223
30,32,58,8224
12,13,26,8225
30,32,58,8226
2,10,21,8227
7,10,29,8228
2,2,5,8229
2,2,5,8230
4,8,19,8231
2,5,12,8232
6,10,17,8233
8,9,22,8234
2,2,4,8235
30,31,57,8236
30,32,58,8237
30,32,58,8238
30,32,58,8239
2,2,5,8240
7,10,29,8241
1,33,55,8242
7,14,27,8243
9,14,27,8244
6,12,32,8245
8,10,30,8246
4,10,18,8247
30,33,59,8248
30,31,57,8249
9,9,22,8250
30,32,58,8251
8,12,27,8252
30,32,58,8253
30,32,58,8254
7,14,27,8255
1,32,53,8256
8,9,22,8257
2,10,21,8258
6,12,32,8259
8,12,32,8260
7,10,29,8261
8,10,29,8262
6,10,29,8263
9,9,22,8264
8,33,60,8265
30,32,58,8266
6,12,32,8267
6,10,18,8268
8,15,48,8269
8,15,48,8270
9,11,40,8271
6,17,48,8272
35,68,133,8273
35,68,133,8274
7,17,36,8275
15,30,66,8276
6,26,61,8277
27,60,111,8278
3,12,18,8279
4,48,92,8280
15,44,84,8281
8,15,48,8282
2,2,3,8283
2,15,53,8284
6,23,45,8285
4,10,15,8286
24,63,126,8287
4,17,50,8288
6,19,50,8289
6,17,48,8290
6,27,44,8291
11,63,126,8292
20,64,124,8293
18,27,49,8295
22,69,139,8296
34,63,121,8297
19,69,132,8298
17,70,138,8299
7,33,60,8300
8,20,36,8301
18,69,136,8302
8,52,112,8303
4,17,50,8304
9,18,32,8305
8,15,48,8306
15,27,49,8307
11,25,59,8308
17,37,76,8309
9,18,32,8310
4,7,10,8311
9,13,33,8312
36,62,123,8313
9,14,47,8314
36,64,130,8315
35,65,127,8316
9,18,32,8318
15,30,66,8319
7,20,51,8320
7,29,52,8321
10,17,31,8322
34,63,121,8323
9,26,58,8324
36,68,138,8325
26,67,130,8326
9,18,32,8327
9,12,44,8328
16,60,114,8329
33,64,129,8330
6,18,48,8331
2,11,29,8332
29,64,124,8333
32,69,136,8334
6,15,36,8335
29,67,130,8336
7,19,40,8337
10,18,40,8338
6,19,39,8339
9,12,44,8340
14,16,32,8341
9,10,42,8342
15,30,66,8343
8,49,97,8344
18,31,66,8345
8,16,42,8346
8,39,83,8347
12,16,37,8348
31,63,121,8349
9,10,41,8350
36,69,139,8351
31,63,121,8352
35,63,122,8353
9,10,42,8354
12,37,76,8355
12,14,34,8356
7,14,50,8357
1,23,49,8358
32,61,122,8359
13,28,49,8360
7,32,59,8361
9,38,77,8362
8,20,52,8363
36,64,128,8364
11,35,73,8365
29,63,122,8366
13,28,49,8367
6,17,48,8368
35,68,133,8369
12,34,73,8370
4,10,42,8371
29,64,124,8372
14,24,54,8373
9,50,94,8374
2,2,3,8375
9,10,42,8376
17,30,53,8377
0,1,14,8378
9,11,40,8379
8,16,36,8380
12,14,34,8381
34,67,131,8382
18,60,115,8383
30,61,113,8384
4,17,50,8385
9,12,42,8386
13,28,49,8387
12,14,34,8388
18,31,66,8389
9,13,45,8390
23,59,108,8391
7,14,33,8392
9,47,98,8393
16,66,131,8394
32,55,106,8395
6,17,48,8396
3,16,42,8397
9,10,41,8398
17,44,87,8399
33,65,133,8400
18,69,136,8401
4,17,34,8402
30,52,100,8403
2,2,3,8404
9,19,35,8405
32,67,131,8406
0,2,5,8407
0,15,46,8408
5,54,103,8409
2,13,18,8410
5,38,75,8411
6,31,69,8412
15,44,84,8413
1,1,3,8414
9,20,32,8415
34,73,146,8416
10,17,30,8417
4,10,14,8418
18,37,76,8419
2,5,6,8420
4,6,10,8421
9,38,67,8422
10,33,70,8423
11,28,61,8424
10,17,38,8425
2,2,3,8426
32,61,122,8427
34,67,131,8428
9,10,42,8429
9,10,42,8430
14,33,58,8431
36,64,129,8432
13,32,69,8433
13,28,49,8434
9,14,47,8435
12,28,60,8436
13,32,66,8437
10,14,34,8438
2,2,4,8439
15,44,86,8440
6,17,35,8441
8,18,42,8442
11,18,43,8443
9,12,44,8444
36,68,138,8445
32,69,136,8446
7,33,60,8447
7,20,51,8448
11,29,65,8449
9,14,47,8450
32,69,136,8451
7,18,32,8452
13,34,73,8453
27,67,130,8454
13,34,73,8455
11,43,85,8456
14,33,58,8457
19,69,132,8458
9,10,41,8459
9,10,42,8460
9,10,42,8461
7,17,36,8462
29,65,134,8463
26,67,130,8464
5,23,62,8465
8,49,97,8466
35,68,133,8467
4,21,39,8468
9,18,32,8469
29,67,130,8470
32,67,131,8471
1,1,13,8472
12,34,73,8473
7,29,52,8474
1,1,3,8475
0,8,22,8476
0,1,3,8477
12,62,123,8478
8,29,66,8479
2,15,21,8480
30,61,122,8481
12,29,64,8482
33,64,133,8483
11,17,31,8484
7,32,59,8485
2,15,53,8486
12,34,73,8487
17,70,138,8488
24,63,121,8489
2,2,3,8490
12,34,73,8491
34,63,121,8492
6,30,65,8493
8,16,36,8494
14,16,32,8495
5,17,42,8496
2,15,21,8497
6,22,54,8498
5,16,33,8499
8,15,48,8500
14,55,106,8501
11,26,44,8502
8,17,35,8503
6,17,48,8504
7,14,33,8505
2,2,3,8506
32,61,122,8507
29,67,130,8508
8,26,43,8509
10,32,68,8510
0,7,15,8511
15,30,66,8512
13,28,49,8513
18,69,136,8514
13,28,49,8515
36,68,138,8516
7,20,34,8517
17,30,53,8518
18,32,60,8519
9,10,42,8520
9,11,40,8521
36,69,139,8522
17,30,53,8523
9,20,36,8524
9,11,40,8525
14,30,67,8526
9,10,41,8527
10,25,55,8528
14,61,117,8529
19,69,132,8530
5,37,69,8531
30,61,113,8532
7,20,51,8533
8,15,48,8534
6,17,48,8535
32,69,136,8536
31,67,130,8537
7,33,60,8538
0,2,4,8539
5,9,13,8540
5,21,37,8541
16,25,39,8542
13,22,43,8543
1,7,9,8544
5,7,17,8545
5,13,21,8546
4,5,9,8547
1,4,7,8548
3,8,18,8549
4,8,22,8551
11,23,36,8552
0,3,11,8553
11,22,40,8554
6,20,33,8555
4,10,17,8556
5,10,19,8557
1,4,6,8558
3,5,12,8559
10,24,39,8560
1,5,10,8561
4,9,12,8562
2,20,37,8563
3,8,18,8564
4,11,21,8565
4,20,36,8566
5,10,23,8567
4,9,17,8568
1,4,7,8569
4,11,23,8570
5,9,13,8571
5,8,19,8572
4,12,23,8573
1,4,7,8574
2,8,16,8575
2,6,13,8576
4,18,33,8577
5,21,37,8578
14,27,49,8579
2,13,21,8580
5,7,19,8581
0,1,10,8582
3,8,18,8583
5,7,18,8584
5,7,17,8585
12,27,49,8586
2,9,15,8587
4,8,19,8588
4,10,22,8589
3,8,18,8590
4,9,23,8591
5,11,20,8592
6,11,18,8593
1,4,6,8594
3,8,18,8595
2,20,33,8596
3,6,15,8597
1,5,11,8599
4,7,12,8600
0,12,24,8601
3,6,15,8602
2,12,23,8603
2,9,21,8604
3,9,14,8605
5,7,18,8606
11,21,35,8607
4,10,24,8608
3,8,18,8609
1,5,11,8610
4,8,15,8611
1,7,9,8612
6,11,18,8613
1,20,31,8614
4,16,32,8615
8,11,16,8616
13,27,44,8617
5,11,18,8618
0,4,7,8619
1,3,12,8620
1,11,22,8621
15,27,44,8622
2,7,15,8623
2,11,18,8624
4,23,45,8625
3,20,38,8626
5,23,43,8627
6,14,25,8628
14,26,48,8629
15,25,39,8630
3,13,24,8631
13,27,48,8632
4,16,32,8633
10,17,28,8634
14,27,49,8635
7,21,38,8636
13,27,49,8637
4,8,19,8638
0,3,11,8639
3,8,21,8640
2,8,16,8641
13,27,48,8642
4,8,19,8643
5,10,23,8644
5,21,37,8645
13,27,49,8646
11,23,35,8647
0,1,10,8648
1,8,18,8649
5,11,18,8650
4,8,19,8651
4,10,17,8652
2,11,22,8653
3,6,17,8654
5,7,18,8655
13,22,43,8656
5,10,19,8657
0,3,11,8658
7,21,39,8660
3,8,18,8661
5,9,15,8662
5,7,17,8663
14,27,48,8664
13,27,48,8665
7,18,33,8666
10,18,31,8667
11,21,39,8668
13,27,45,8669
5,9,13,8670
2,7,15,8671
5,23,43,8672
1,4,6,8673
14,26,47,8674
3,6,15,8675
1,7,9,8676
14,28,50,8677
13,24,44,8678
9,15,26,8679
5,9,13,8680
3,8,15,8681
5,11,18,8682
4,7,12,8683
10,21,34,8684
11,22,40,8685
11,21,39,8686
2,7,14,8687
4,5,9,8688
1,2,7,8689
4,8,19,8690
5,11,18,8691
13,26,42,8692
1,4,7,8693
1,8,18,8694
4,9,17,8695
10,21,34,8696
4,9,19,8697
6,11,18,8698
13,27,48,8699
2,9,15,8700
3,10,19,8701
15,26,42,8702
2,6,14,8703
4,18,33,8704
3,8,21,8705
4,8,19,8706
3,10,20,8707
1,7,9,8708
9,31,58,8709
8,19,32,8710
21,41,73,8711
6,39,71,8712
7,10,13,8713
1,5,13,8714
4,4,10,8715
4,8,10,8716
6,13,17,8717
21,39,71,8718
2,5,11,8719
16,27,58,8720
6,16,24,8721
4,5,12,8722
7,20,45,8723
21,34,65,8724
5,13,17,8725
19,39,71,8726
13,37,67,8727
13,30,59,8728
11,37,67,8729
1,2,2,8730
13,37,64,8731
15,25,55,8732
18,40,73,8733
20,37,65,8734
20,40,72,8735
4,22,45,8736
12,17,32,8737
9,26,52,8738
5,13,17,8739
7,20,45,8740
19,39,71,8741
5,31,57,8742
19,40,72,8743
20,38,69,8744
4,8,10,8745
7,10,13,8746
11,18,35,8747
8,37,62,8748
5,19,30,8749
12,38,66,8750
19,38,69,8751
4,5,11,8752
11,37,65,8753
5,9,13,8754
7,21,50,8755
3,5,11,8756
4,10,13,8757
9,34,64,8758
4,22,45,8759
0,11,21,8760
1,6,9,8762
7,24,50,8763
8,23,49,8764
9,34,64,8765
4,5,11,8766
10,21,44,8767
21,39,70,8768
9,26,52,8769
4,21,39,8770
6,21,48,8771
6,21,48,8772
19,39,71,8773
6,23,49,8774
5,13,17,8775
13,39,64,8776
14,37,64,8777
20,40,72,8778
8,21,49,8779
7,20,46,8780
10,20,45,8781
11,28,55,8782
11,28,55,8783
7,20,46,8784
19,39,71,8785
11,18,34,8786
4,5,12,8787
21,41,73,8788
9,31,55,8789
15,39,64,8790
1,3,4,8791
3,5,11,8792
11,19,38,8793
7,21,47,8794
4,5,11,8795
9,39,71,8796
9,23,47,8797
3,18,30,8798
1,4,11,8799
13,37,67,8800
4,8,10,8801
17,38,64,8802
7,10,13,8803
14,37,64,8804
7,34,59,8805
9,31,58,8806
0,12,22,8807
4,4,10,8808
4,5,11,8809
10,21,44,8810
6,21,48,8811
18,37,66,8812
21,41,75,8813
5,19,31,8814
4,4,10,8815
13,36,63,8816
1,6,8,8817
6,20,30,8818
7,23,49,8819
9,20,48,8820
6,16,28,8821
11,34,64,8822
18,40,73,8823
4,34,57,8824
8,23,49,8825
9,23,47,8826
12,17,33,8827
18,34,66,8828
8,21,49,8829
7,20,46,8830
17,37,68,8831
17,37,68,8832
14,25,54,8833
21,42,76,8834
9,34,64,8835
17,37,68,8836
3,29,53,8837
14,37,63,8838
10,20,45,8839
12,21,44,8840
7,24,50,8841
6,20,45,8842
13,38,67,8843
7,20,48,8844
5,23,49,8845
14,37,64,8846
8,37,68,8847
7,20,46,8848
6,21,48,8849
18,34,66,8850
19,41,75,8851
17,20,40,8852
3,22,49,8853
0,0,0,8854
17,20,40,8855
17,20,40,8856
17,17,34,8857
7,9,14,8858
7,9,14,8859
10,20,55,8860
21,24,45,8861
17,20,40,8862
17,18,36,8863
2,9,14,8864
21,24,44,8866
7,9,14,8867
1,1,5,8868
14,15,45,8869
14,15,45,8870
7,9,14,8871
4,24,45,8872
7,9,14,8873
7,9,14,8875
21,24,45,8876
20,25,49,8877
21,24,45,8878
17,17,33,8879
20,25,49,8880
20,25,49,8881
7,20,51,8882
21,24,45,8883
17,17,34,8884
17,20,40,8885
12,14,44,8886
9,15,44,8887
21,24,45,8888
17,17,35,8889
10,15,44,8890
21,24,45,8891
21,24,45,8892
4,24,45,8893
14,15,46,8894
10,20,55,8895
14,15,46,8896
5,14,39,8897
14,15,46,8898
7,9,14,8899
17,17,35,8900
1,21,46,8901
11,23,48,8902
1,1,5,8903
17,17,34,8904
7,9,14,8905
10,15,44,8906
17,20,40,8907
3,22,49,8908
17,20,40,8909
17,17,34,8910
7,9,14,8911
17,20,40,8912
3,27,66,8913
21,24,45,8914
10,18,50,8915
17,17,33,8916
9,15,31,8917
6,33,61,8918
14,34,70,8919
4,27,70,8921
3,26,65,8922
1,27,60,8923
5,29,68,8924
